specs/tla/alpenglow/MainProtocol.tla	339	HonestProposeBlockOptimistic	0	
specs/tla/alpenglow/MainProtocol.tla	374	ByzantineProposeBlock	0	
specs/tla/alpenglow/MainProtocol.tla	409	AdvanceTime	0	
specs/tla/alpenglow/MainProtocol.tla	428	RotorDisseminateSuccess	0	
specs/tla/alpenglow/MainProtocol.tla	459	RotorFailInsufficientRelays	0	
specs/tla/alpenglow/MainProtocol.tla	489	RotorFailByzantineLeader	0	
specs/tla/alpenglow/MainProtocol.tla	508	RotorNoDissemination	0	
specs/tla/alpenglow/MainProtocol.tla	525	RepairBlock	0	
specs/tla/alpenglow/MainProtocol.tla	551	DeliverVote	0	
specs/tla/alpenglow/MainProtocol.tla	569	DeliverCertificate	0	
specs/tla/alpenglow/MainProtocol.tla	590	BroadcastLocalVote	0	
specs/tla/alpenglow/MainProtocol.tla	613	EmitBlockNotarized	0	
specs/tla/alpenglow/MainProtocol.tla	636	EmitSafeToNotar	0	
specs/tla/alpenglow/MainProtocol.tla	658	EmitSafeToSkip	0	
specs/tla/alpenglow/MainProtocol.tla	687	EmitParentReady	0	
specs/tla/alpenglow/MainProtocol.tla	701	Next	0	
specs/tla/alpenglow/MainProtocol.tla	740	Fairness	0	
specs/tla/alpenglow/MainProtocol.tla	759	Spec	0	
specs/tla/alpenglow/MainProtocol.tla	776	SafetyInvariant	0	
specs/tla/alpenglow/MainProtocol.tla	788	NoConflictingFinalization	0	
specs/tla/alpenglow/MainProtocol.tla	808	SafeToSkipPrecludesFastNow	0	
specs/tla/alpenglow/MainProtocol.tla	821	ChainConsistency	0	
specs/tla/alpenglow/MainProtocol.tla	829	VoteUniqueness	0	
specs/tla/alpenglow/MainProtocol.tla	843	UniqueNotarization	0	
specs/tla/alpenglow/MainProtocol.tla	859	GlobalNotarizationUniqueness	0	
specs/tla/alpenglow/MainProtocol.tla	876	FinalizedImpliesNotarized	0	
specs/tla/alpenglow/MainProtocol.tla	890	CertificateNonEquivocation	0	
specs/tla/alpenglow/MainProtocol.tla	906	NoMixFinalizationAndFallback	0	
specs/tla/alpenglow/MainProtocol.tla	920	PoolSkipVsBlockExclusion	0	
specs/tla/alpenglow/MainProtocol.tla	932	HonestNonEquivocation	0	
specs/tla/alpenglow/MainProtocol.tla	944	TransitCertificatesValid	0	
specs/tla/alpenglow/MainProtocol.tla	955	TransitVotesValid	0	
specs/tla/alpenglow/MainProtocol.tla	964	LocalVotesWellFormed	0	
specs/tla/alpenglow/MainProtocol.tla	981	PoolFastPathImplication	0	
specs/tla/alpenglow/MainProtocol.tla	994	PoolFinalizationImpliesNotarizationPresent	0	
specs/tla/alpenglow/MainProtocol.tla	1007	CertificateBlockProvenance	0	
specs/tla/alpenglow/MainProtocol.tla	1015	PoolMultiplicityOK	0	
specs/tla/alpenglow/MainProtocol.tla	1018	PoolCertificateUniqueness	0	
specs/tla/alpenglow/MainProtocol.tla	1022	PoolCertificatesValid	0	
specs/tla/alpenglow/MainProtocol.tla	1028	PoolCertificatesWellFormedOK	0	
specs/tla/alpenglow/MainProtocol.tla	1033	PoolAlignmentOK	0	
specs/tla/alpenglow/MainProtocol.tla	1039	BucketSlotConsistencyOK	0	
specs/tla/alpenglow/MainProtocol.tla	1044	PoolNotarFallbackBlockConsistencyOK	0	
specs/tla/alpenglow/MainProtocol.tla	1052	PoolSkipFallbackAfterInitialNotarOK	0	
specs/tla/alpenglow/MainProtocol.tla	1059	TotalNotarStakeSanity	0	
specs/tla/alpenglow/MainProtocol.tla	1071	TimeoutsInFuture	0	
specs/tla/alpenglow/MainProtocol.tla	1080	LocalClockMonotonic	0	
specs/tla/alpenglow/MainProtocol.tla	1086	RotorSelectSoundness	0	
specs/tla/alpenglow/MainProtocol.tla	1100	BasicLiveness	0	
